timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label
60.4,right,-3.333,-3.88,0.99,real
60.4,right,-6.535,-5.436,0.87,real
60.4,right,-10.163,-7.96,0.75,real
60.4,right,-13.77,-11.298,0.87,real
60.5,left,-3.416,3.635,0.86,real
60.5,left,-8.551,1.705,0.94,real
60.5,left,-13.102,-0.913,0.89,real
60.5,left,-17.563,-5.063,0.91,real
60.5,left,-21.691,-10.424,0.95,real
60.5,right,-2.515,-3.765,0.91,real
60.5,right,-6.456,-4.916,0.89,real
60.5,right,-10.314,-7.581,0.85,real
60.5,right,-13.241,-10.891,0.9,real
60.6,left,-3.108,3.092,0.84,real
60.6,left,-8.218,1.845,0.94,real
60.6,left,-13.069,-1.149,0.78,real
60.6,left,-17.606,-4.972,0.81,real
60.6,left,-21.483,-9.69,0.89,real
60.6,right,-2.74,-3.772,0.86,real
60.6,right,-6.454,-4.979,0.94,real
60.6,right,-9.738,-7.296,0.85,real
60.6,right,-13.69,-10.575,0.94,real
60.7,left,-2.79,3.617,0.77,real
60.7,left,-7.922,1.734,0.86,real
60.7,left,-12.604,-0.746,0.84,real
60.7,left,-17.0,-4.62,0.97,real
60.7,left,-21.51,-9.166,0.86,real
60.7,right,-2.288,-3.786,0.92,real
60.7,right,-6.259,-5.03,0.76,real
60.7,right,-9.768,-7.212,0.83,real
60.7,right,-13.576,-10.132,0.87,real
60.8,left,-2.293,3.279,0.92,real
60.8,left,-7.635,2.113,0.93,real
60.8,left,-12.326,-0.282,0.82,real
60.8,left,-16.911,-3.922,0.78,real
60.8,left,-21.194,-9.014,0.86,real
60.8,right,-1.906,-3.703,0.91,real
60.8,right,-6.336,-4.707,0.99,real
60.8,right,-9.613,-6.878,0.91,real
60.8,right,-13.438,-10.496,0.9,real
60.9,left,-2.08,3.461,0.92,real
60.9,left,-7.076,2.253,0.92,real
60.9,left,-12.06,-0.615,0.78,real
60.9,left,-16.909,-3.753,0.9,real
60.9,left,-20.984,-8.979,0.88,real
60.9,right,-2.064,-3.653,0.82,real
60.9,right,-5.6,-4.748,0.91,real
60.9,right,-9.416,-7.196,0.81,real
60.9,right,-13.085,-9.511,0.76,real
61.0,left,-1.445,3.402,0.93,real
61.0,left,-6.847,2.507,0.91,real
61.0,left,-11.415,-0.309,0.86,real
61.0,left,-16.479,-3.936,0.88,real
61.0,left,-20.619,-8.441,0.91,real
61.0,right,-1.891,-3.712,0.99,real
61.0,right,-5.262,-4.567,0.92,real
61.0,right,-9.579,-6.827,0.78,real
61.0,right,-13.036,-9.858,0.89,real
61.1,left,-1.571,3.277,0.88,real
61.1,left,-6.698,2.278,0.91,real
61.1,left,-11.566,0.038,0.93,real
61.1,left,-16.508,-3.735,0.86,real
61.1,left,-20.794,-8.23,0.95,real
61.1,right,-1.459,-3.561,0.76,real
61.1,right,-5.481,-4.696,0.83,real
61.1,right,-9.096,-6.825,0.82,real
61.1,right,-13.099,-9.41,0.89,real
61.2,left,-1.304,3.508,0.82,real
61.2,left,-6.101,2.436,0.78,real
61.2,left,-10.925,0.119,0.77,real
61.2,left,-16.048,-3.05,0.94,real
61.2,left,-20.731,-7.963,0.94,real
61.2,right,-1.468,-3.8,0.92,real
61.2,right,-5.304,-4.743,0.86,real
61.2,right,-8.659,-6.143,0.73,real
61.2,right,-13.193,-9.264,0.86,real
61.3,left,-0.931,3.695,0.84,real
61.3,left,-5.92,2.95,0.99,real
61.3,left,-10.944,0.331,0.78,real
61.3,left,-15.709,-2.834,0.89,real
61.3,left,-20.737,-7.46,0.92,real
61.3,right,-0.961,-3.297,0.88,real
61.3,right,-5.246,-4.455,0.85,real
61.3,right,-8.758,-6.206,0.81,real
61.3,right,-12.786,-8.985,0.79,real
61.4,left,-0.574,3.158,0.84,real
61.4,left,-6.048,2.799,0.86,real
61.4,left,-10.743,0.26,0.9,real
61.4,left,-15.466,-2.69,0.84,real
61.4,left,-20.045,-7.229,0.93,real
61.4,right,-0.764,-3.553,0.92,real
61.4,right,-4.869,-4.306,0.88,real
61.4,right,-9.125,-5.9,0.9,real
61.4,right,-12.477,-8.962,0.73,real
61.5,left,-0.211,3.686,0.84,real
61.5,left,-5.437,2.83,0.96,real
61.5,left,-10.739,0.759,0.85,real
61.5,left,-15.534,-2.281,0.92,real
61.5,left,-19.861,-6.684,0.87,real
61.5,right,-0.808,-3.403,0.79,real
61.5,right,-4.534,-4.551,0.83,real
61.5,right,-8.357,-5.951,0.82,real
61.5,right,-12.372,-8.831,0.99,real
61.6,left,-4.859,2.689,0.92,real
61.6,left,-10.428,0.977,0.9,real
61.6,left,-15.414,-1.953,0.99,real
61.6,left,-20.043,-6.51,0.93,real
61.6,right,-0.361,-3.873,0.8,real
61.6,right,-4.154,-4.275,0.81,real
61.6,right,-8.449,-5.881,0.9,real
61.6,right,-12.222,-8.631,0.99,real
61.7,left,-4.722,2.951,0.93,real
61.7,left,-10.099,1.035,0.77,real
61.7,left,-14.88,-1.879,0.94,real
61.7,left,-19.904,-5.887,0.89,real
61.7,right,-0.269,-3.364,0.84,real
61.7,right,-4.137,-4.248,0.88,real
61.7,right,-8.101,-5.729,0.85,real
61.7,right,-12.138,-8.462,0.87,real
61.7,right,-16.071,-11.984,0.91,real
61.8,left,-4.48,3.103,0.78,real
61.8,left,-9.426,1.194,0.87,real
61.8,left,-14.732,-1.494,0.81,real
61.8,left,-19.783,-5.878,0.85,real
61.8,right,-0.121,-3.517,0.91,real
61.8,right,-3.975,-3.803,0.86,real
61.8,right,-7.782,-5.848,0.83,real
61.8,right,-12.154,-8.121,0.8,real
61.8,right,-15.69,-11.928,0.9,real
61.9,left,-3.946,2.871,0.84,real
61.9,left,-9.164,1.158,0.79,real
61.9,left,-14.553,-1.413,0.89,real
61.9,left,-19.383,-5.639,0.91,real
61.9,right,-3.871,-3.67,0.85,real
61.9,right,-7.791,-5.438,0.89,real
61.9,right,-11.644,-7.541,0.91,real
61.9,right,-15.927,-11.686,0.98,real
62.0,left,-3.692,3.287,0.99,real
62.0,left,-8.98,1.503,0.86,real
62.0,left,-14.278,-1.007,0.9,real
62.0,left,-19.226,-5.094,0.8,real
62.0,right,-3.787,-4.076,0.87,real
62.0,right,-7.677,-5.716,0.99,real
62.0,right,-11.864,-7.892,0.82,real
62.0,right,-15.794,-11.121,0.94,real
62.1,left,-3.534,3.236,0.99,real
62.1,left,-8.815,1.439,0.8,real
62.1,left,-14.578,-1.135,0.95,real
62.1,left,-19.071,-4.844,0.91,real
62.1,right,-3.409,-4.03,0.97,real
62.1,right,-7.578,-5.475,0.92,real
62.1,right,-11.794,-7.568,0.89,real
62.1,right,-15.589,-10.968,0.92,real
62.2,left,-2.875,3.543,0.85,real
62.2,left,-8.56,1.589,0.78,real
62.2,left,-13.678,-0.595,0.9,real
62.2,left,-19.233,-4.587,0.93,real
62.2,right,-3.348,-3.946,0.94,real
62.2,right,-7.196,-4.696,0.88,real
62.2,right,-11.343,-7.299,0.93,real
62.2,right,-15.418,-10.892,0.91,real
62.3,left,-2.953,3.277,0.84,real
62.3,left,-8.192,1.934,0.96,real
62.3,left,-13.788,-0.833,0.88,real
62.3,left,-18.942,-4.502,0.94,real
62.3,right,-2.995,-3.404,0.86,real
62.3,right,-7.097,-5.374,0.91,real
62.3,right,-11.354,-7.036,0.94,real
62.3,right,-15.512,-10.481,0.85,real
62.4,left,-2.231,3.338,0.75,real
62.4,left,-7.803,2.156,0.81,real
62.4,left,-13.28,-0.451,0.84,real
62.4,left,-18.063,-3.983,0.81,real
62.4,right,-2.757,-3.729,0.83,real
62.4,right,-6.943,-4.75,0.89,real
62.4,right,-11.179,-7.112,0.93,real
62.4,right,-15.166,-10.097,0.87,real
62.5,left,-2.165,3.456,0.88,real
62.5,left,-7.492,2.283,0.86,real
62.5,left,-12.768,-0.172,0.83,real
62.5,left,-18.475,-3.635,0.9,real
62.5,right,-2.61,-3.656,0.93,real
62.5,right,-6.706,-4.598,0.76,real
62.5,right,-11.018,-7.09,0.95,real
62.5,right,-14.807,-9.879,0.9,real
62.6,left,-1.54,3.172,0.96,real
62.6,left,-7.335,2.625,0.86,real
62.6,left,-12.646,0.173,0.99,real
62.6,left,-18.205,-3.329,0.92,real
62.6,right,-2.24,-3.753,0.78,real
62.6,right,-6.337,-4.689,0.86,real
62.6,right,-10.563,-6.611,0.92,real
62.6,right,-15.141,-10.039,0.89,real
62.7,left,-1.063,3.521,0.98,real
62.7,left,-7.027,2.38,0.74,real
62.7,left,-12.335,0.272,0.93,real
62.7,left,-17.881,-3.281,0.88,real
62.7,right,-2.088,-3.518,0.82,real
62.7,right,-6.155,-4.63,0.83,real
62.7,right,-10.774,-6.299,0.94,real
62.7,right,-14.835,-9.126,0.75,real
62.8,left,-1.075,3.52,0.79,real
62.8,left,-6.448,2.428,0.82,real
62.8,left,-12.01,0.402,0.82,real
62.8,left,-17.74,-3.052,0.91,real
62.8,right,-1.839,-3.596,0.83,real
62.8,right,-6.098,-4.496,0.92,real
62.8,right,-10.382,-6.538,0.87,real
62.8,right,-14.306,-9.216,0.8,real
62.9,left,-1.323,3.751,0.87,real
62.9,left,-6.289,2.686,0.73,real
62.9,left,-11.962,0.363,0.98,real
62.9,left,-17.389,-2.89,0.89,real
62.9,right,-1.293,-3.483,0.84,real
62.9,right,-5.839,-4.448,0.89,real
62.9,right,-10.392,-6.506,0.99,real
62.9,right,-14.688,-9.06,0.86,real
63.0,left,-0.885,3.616,0.9,real
63.0,left,-5.834,2.801,0.77,real
63.0,left,-11.358,0.804,0.97,real
63.0,left,-16.959,-2.342,0.89,real
63.0,right,-1.771,-3.811,0.99,real
63.0,right,-5.583,-4.067,0.86,real
63.0,right,-10.46,-6.042,0.75,real
63.0,right,-14.467,-9.187,0.73,real
63.1,left,-0.276,3.547,0.96,real
63.1,left,-5.87,3.119,0.92,real
63.1,left,-11.15,0.695,0.96,real
63.1,left,-16.815,-1.991,0.91,real
63.1,right,-1.14,-3.485,0.94,real
63.1,right,-5.722,-4.228,0.9,real
63.1,right,-9.663,-6.022,0.99,real
63.1,right,-14.523,-8.79,0.82,real
63.2,left,-5.251,2.889,0.86,real
63.2,left,-10.927,0.818,0.99,real
63.2,left,-16.556,-1.735,0.9,real
63.2,right,-0.698,-3.114,0.95,real
63.2,right,-5.379,-4.39,0.75,real
63.2,right,-9.938,-5.68,0.76,real
63.2,right,-14.142,-8.439,0.94,real
63.2,right,-18.632,-11.963,0.83,real
63.3,left,-5.039,3.101,0.87,real
63.3,left,-10.731,0.972,0.82,real
63.3,left,-16.474,-1.845,0.96,real
63.3,left,-21.808,-5.521,0.86,real
63.3,right,-0.637,-3.507,0.96,real
63.3,right,-4.885,-4.249,0.8,real
63.3,right,-9.394,-5.623,0.79,real
63.3,right,-13.72,-8.538,0.83,real
63.3,right,-18.422,-11.972,0.84,real
63.4,left,-4.756,3.017,0.87,real
63.4,left,-10.236,1.284,0.89,real
63.4,left,-16.157,-1.405,0.87,real
63.4,left,-22.089,-5.758,0.81,real
63.4,right,-0.702,-3.523,0.82,real
63.4,right,-4.667,-3.989,0.79,real
63.4,right,-9.257,-5.61,0.83,real
63.4,right,-13.622,-8.043,0.78,real
63.4,right,-18.349,-11.542,0.85,real
63.5,left,-3.791,2.979,0.88,real
63.5,left,-9.884,1.641,0.85,real
63.5,left,-15.833,-1.212,0.86,real
63.5,left,-21.677,-5.173,0.8,real
63.5,right,-0.237,-3.146,0.81,real
63.5,right,-4.762,-3.68,0.8,real
63.5,right,-9.418,-5.448,0.87,real
63.5,right,-13.581,-7.963,0.99,real
63.5,right,-18.354,-11.112,0.9,real
63.6,left,-4.0,3.182,0.87,real
63.6,left,-9.603,1.316,0.92,real
63.6,left,-15.623,-1.16,0.85,real
63.6,left,-21.307,-4.856,0.9,real
63.6,right,-4.351,-3.868,0.9,real
63.6,right,-8.891,-5.466,0.97,real
63.6,right,-13.527,-7.656,0.89,real
63.6,right,-18.098,-10.754,0.98,real
63.7,left,-3.517,3.063,0.92,real
63.7,left,-9.166,1.815,0.82,real
63.7,left,-15.166,-1.106,0.85,real
63.7,left,-21.248,-4.319,0.85,real
63.7,right,-4.032,-3.955,0.91,real
63.7,right,-8.038,-5.144,0.91,real
63.7,right,-12.967,-7.235,0.77,real
63.7,right,-17.646,-10.401,0.79,real
63.8,left,-3.27,3.162,0.83,real
63.8,left,-9.323,1.898,0.82,real
63.8,left,-14.92,-0.778,0.85,real
63.8,left,-20.738,-4.533,0.93,real
63.8,right,-3.908,-3.765,0.94,real
63.8,right,-8.357,-5.017,0.8,real
63.8,right,-12.924,-7.318,0.86,real
63.8,right,-17.727,-10.28,0.81,real
63.9,left,-3.218,3.308,0.82,real
63.9,left,-8.892,1.96,0.87,real
63.9,left,-14.708,-0.528,0.8,real
63.9,left,-20.689,-3.578,0.9,real
63.9,right,-3.729,-3.486,0.94,real
63.9,right,-8.332,-5.132,0.88,real
63.9,right,-13.093,-7.363,0.91,real
63.9,right,-17.884,-10.303,0.85,real
64.0,left,-2.545,3.522,0.86,real
64.0,left,-8.571,1.972,0.83,real
64.0,left,-14.601,-0.431,0.79,real
64.0,left,-20.39,-3.398,0.8,real
64.0,right,-3.419,-3.981,0.92,real
64.0,right,-7.95,-4.901,0.9,real
64.0,right,-12.571,-6.845,0.91,real
64.0,right,-17.503,-9.831,0.95,real
64.1,left,-2.184,3.378,0.94,real
64.1,left,-8.24,1.909,0.89,real
64.1,left,-14.145,-0.273,0.98,real
64.1,left,-19.935,-3.594,0.97,real
64.1,right,-2.868,-3.707,0.84,real
64.1,right,-7.478,-4.903,0.95,real
64.1,right,-12.579,-6.706,0.96,real
64.1,right,-17.341,-9.823,0.84,real
64.2,left,-1.737,3.307,0.92,real
64.2,left,-7.731,1.878,0.9,real
64.2,left,-13.707,-0.051,0.81,real
64.2,left,-19.722,-3.125,0.89,real
64.2,right,-2.594,-3.533,0.9,real
64.2,right,-7.614,-4.92,0.93,real
64.2,right,-12.414,-6.876,0.87,real
64.2,right,-17.378,-9.477,0.81,real
64.2,left,-5.832,7.671,0.28,ghost
64.3,left,-1.631,3.807,0.77,real
64.3,left,-7.32,2.398,0.84,real
64.3,left,-13.546,0.123,0.92,real
64.3,left,-19.768,-2.724,0.99,real
64.3,right,-2.428,-3.693,0.86,real
64.3,right,-7.441,-4.785,0.92,real
64.3,right,-11.76,-6.386,0.82,real
64.3,right,-17.042,-9.385,0.9,real
64.4,left,-1.412,3.427,0.74,real
64.4,left,-7.094,2.358,0.84,real
64.4,left,-13.01,0.356,0.82,real
64.4,left,-19.217,-2.627,0.9,real
64.4,right,-2.238,-3.966,0.86,real
64.4,right,-7.053,-4.563,0.83,real
64.4,right,-11.639,-6.371,0.94,real
64.4,right,-16.803,-9.419,0.93,real
64.4,unknown,-2.887,-3.929,0.36,ghost
64.5,left,-0.946,3.502,0.83,real
64.5,left,-6.939,2.513,0.9,real
64.5,left,-12.917,0.574,0.87,real
64.5,left,-19.065,-2.151,0.89,real
64.5,right,-1.835,-3.461,0.69,real
64.5,right,-6.663,-4.163,0.89,real
64.5,right,-11.594,-5.916,0.93,real
64.5,right,-16.635,-8.751,0.85,real
64.6,left,-0.868,3.462,0.88,real
64.6,left,-6.685,2.861,0.85,real
64.6,left,-12.741,0.65,0.92,real
64.6,left,-18.778,-1.846,0.99,real
64.6,right,-1.954,-3.339,0.84,real
64.6,right,-6.521,-4.36,0.83,real
64.6,right,-11.664,-6.299,0.9,real
64.6,right,-16.467,-8.551,0.86,real
64.7,left,-0.064,3.515,0.84,real
64.7,left,-6.407,3.075,0.99,real
64.7,left,-12.377,0.782,0.79,real
64.7,left,-18.545,-1.653,0.86,real
64.7,right,-1.388,-3.311,0.89,real
64.7,right,-6.556,-4.033,0.86,real
64.7,right,-11.302,-5.906,0.99,real
64.7,right,-16.371,-8.434,0.76,real
64.7,right,-21.34,-11.873,0.96,real
64.8,left,-6.078,2.748,0.9,real
64.8,left,-12.308,1.17,0.88,real
64.8,left,-18.157,-1.363,0.91,real
64.8,right,-1.047,-3.453,0.97,real
64.8,right,-6.137,-4.31,0.78,real
64.8,right,-10.974,-5.986,0.8,real
64.8,right,-16.113,-8.053,0.8,real
64.8,right,-21.14,-11.453,0.88,real
64.9,left,-5.489,2.975,0.94,real
64.9,left,-11.705,1.37,0.86,real
64.9,left,-17.845,-1.438,0.84,real
64.9,right,-1.068,-3.39,0.89,real
64.9,right,-6.007,-4.235,0.79,real
64.9,right,-10.569,-5.546,0.92,real
64.9,right,-15.785,-8.466,0.93,real
64.9,right,-20.639,-11.211,0.86,real
65.0,left,-5.092,3.015,0.99,real
65.0,left,-11.308,1.539,0.81,real
65.0,left,-17.437,-1.411,0.96,real
65.0,right,-0.691,-3.63,0.87,real
65.0,right,-5.445,-4.006,0.74,real
65.0,right,-10.309,-5.563,0.91,real
65.0,right,-15.63,-7.859,0.9,real
65.0,right,-21.067,-11.323,0.89,real
65.1,left,-4.742,3.004,0.95,real
65.1,left,-10.945,1.742,0.8,real
65.1,left,-17.097,-0.877,0.81,real
65.1,right,-0.524,-3.481,0.88,real
65.1,right,-5.192,-4.113,0.9,real
65.1,right,-10.115,-5.508,0.85,real
65.1,right,-15.011,-7.566,0.82,real
65.1,right,-20.306,-10.987,0.92,real
65.1,unknown,-10.279,-1.262,0.44,ghost
65.2,left,-4.528,2.95,0.94,real
65.2,left,-10.551,1.533,0.77,real
65.2,left,-17.216,-0.814,0.88,real
65.2,right,-0.199,-3.495,0.82,real
65.2,right,-5.047,-4.044,0.95,real
65.2,right,-9.615,-5.502,0.85,real
65.2,right,-15.115,-7.547,0.99,real
65.2,right,-20.364,-10.115,0.95,real
65.3,left,-4.057,3.109,0.98,real
65.3,left,-10.418,1.682,0.85,real
65.3,left,-16.861,-0.629,0.99,real
65.3,right,-4.231,-3.852,0.94,real
65.3,right,-9.838,-4.947,0.96,real
65.3,right,-15.102,-7.556,0.84,real
65.3,right,-20.169,-10.121,0.87,real
65.4,left,-3.771,3.18,0.81,real
65.4,left,-9.917,1.977,0.93,real
65.4,left,-16.658,-0.166,0.84,real
65.4,right,-4.572,-3.983,0.9,real
65.4,right,-9.288,-4.822,0.86,real
65.4,right,-14.472,-7.138,0.94,real
65.4,right,-20.094,-9.982,0.79,real
65.5,left,-3.463,3.214,0.9,real
65.5,left,-9.542,2.273,0.98,real
65.5,left,-15.826,-0.045,0.97,real
65.5,right,-4.202,-4.028,0.99,real
65.5,right,-9.495,-5.212,0.89,real
65.5,right,-14.323,-7.15,0.8,real
65.5,right,-19.444,-9.701,0.88,real
65.6,left,-3.097,3.289,0.88,real
65.6,left,-9.741,2.288,0.85,real
65.6,left,-15.93,-0.204,0.91,real
65.6,right,-3.811,-3.815,0.95,real
65.6,right,-8.931,-4.562,0.91,real
65.6,right,-14.206,-6.752,0.85,real
65.6,right,-19.771,-9.653,0.85,real
65.7,left,-2.828,3.499,0.86,real
65.7,left,-9.279,2.616,0.79,real
65.7,left,-15.434,0.108,0.99,real
65.7,right,-3.947,-3.517,0.96,real
65.7,right,-8.406,-4.836,0.99,real
65.7,right,-13.741,-6.652,0.99,real
65.7,right,-19.316,-9.512,0.91,real
65.8,left,-2.205,3.672,0.89,real
65.8,left,-8.559,2.074,0.97,real
65.8,left,-15.462,0.105,0.98,real
65.8,left,-21.5,-2.961,0.88,real
65.8,right,-3.3,-3.593,0.85,real
65.8,right,-8.119,-4.88,0.94,real
65.8,right,-13.653,-6.714,0.86,real
65.8,right,-19.133,-9.296,0.93,real
65.9,left,-1.829,3.235,0.96,real
65.9,left,-8.206,2.199,0.88,real
65.9,left,-14.87,0.306,0.92,real
65.9,left,-21.746,-2.36,0.92,real
65.9,right,-3.301,-3.537,0.83,real
65.9,right,-8.302,-4.687,0.75,real
65.9,right,-13.781,-6.658,0.82,real
65.9,right,-18.743,-9.14,0.94,real
66.0,left,-1.695,3.516,0.72,real
66.0,left,-8.187,2.414,0.97,real
66.0,left,-14.518,0.443,0.76,real
66.0,left,-21.392,-2.449,0.92,real
66.0,right,-2.824,-3.856,0.95,real
66.0,right,-7.899,-4.328,0.93,real
66.0,right,-12.965,-6.447,0.91,real
66.0,right,-18.675,-8.831,0.95,real
66.1,left,-1.354,2.941,0.9,real
66.1,left,-7.625,2.347,0.91,real
66.1,left,-14.218,1.123,0.88,real
66.1,left,-20.685,-1.951,0.85,real
66.1,right,-2.794,-3.651,0.95,real
66.1,right,-7.389,-4.421,0.75,real
66.1,right,-12.839,-6.003,0.9,real
66.1,right,-18.409,-9.036,0.89,real
66.2,left,-0.723,3.094,0.85,real
66.2,left,-7.182,2.715,0.76,real
66.2,left,-13.94,0.93,0.85,real
66.2,left,-20.762,-1.622,0.93,real
66.2,right,-2.247,-3.64,0.9,real
66.2,right,-7.116,-4.2,0.89,real
66.2,right,-12.848,-5.798,0.89,real
66.2,right,-18.503,-8.332,0.87,real
66.3,left,-0.352,3.312,0.84,real
66.3,left,-6.994,2.856,0.81,real
66.3,left,-13.513,1.137,0.97,real
66.3,left,-20.4,-1.619,0.91,real
66.3,right,-2.108,-4.061,0.86,real
66.3,right,-7.384,-3.953,0.79,real
66.3,right,-12.464,-5.967,0.87,real
66.3,right,-18.008,-8.599,0.91,real
66.4,left,0.066,3.496,0.9,real
66.4,left,-6.718,2.805,0.81,real
66.4,left,-13.27,1.254,0.9,real
66.4,left,-19.74,-1.555,0.84,real
66.4,right,-1.738,-3.341,0.91,real
66.4,right,-6.913,-4.45,0.81,real
66.4,right,-12.074,-5.529,0.98,real
66.4,right,-17.871,-8.141,0.84,real
66.5,left,-5.923,3.224,0.79,real
66.5,left,-12.919,1.336,0.98,real
66.5,left,-19.765,-1.232,0.87,real
66.5,right,-1.34,-3.421,0.85,real
66.5,right,-6.618,-4.33,0.84,real
66.5,right,-12.19,-5.65,0.89,real
66.5,right,-17.491,-7.791,0.81,real
66.6,left,-6.008,3.361,0.87,real
66.6,left,-12.439,1.508,0.88,real
66.6,left,-19.342,-1.005,0.82,real
66.6,right,-1.066,-3.475,0.79,real
66.6,right,-6.237,-3.964,0.92,real
66.6,right,-11.805,-5.59,0.73,real
66.6,right,-17.28,-7.69,0.9,real
66.7,left,-5.75,2.7,0.75,real
66.7,left,-12.004,1.863,0.87,real
66.7,left,-19.186,-0.728,0.87,real
66.7,right,-0.614,-3.843,0.76,real
66.7,right,-5.913,-3.849,0.75,real
66.7,right,-11.146,-5.37,0.98,real
66.7,right,-16.826,-7.329,0.84,real
66.7,left,-14.31,4.016,0.26,ghost
66.8,left,-5.249,3.108,0.86,real
66.8,left,-11.691,1.854,0.99,real
66.8,left,-18.712,-0.94,0.92,real
66.8,right,-0.501,-3.429,0.89,real
66.8,right,-5.613,-3.943,0.74,real
66.8,right,-10.773,-5.19,0.91,real
66.8,right,-16.606,-7.54,0.92,real
66.9,left,-4.803,2.959,0.81,real
66.9,left,-11.55,1.673,0.81,real
66.9,left,-18.514,-0.618,0.82,real
66.9,right,-0.068,-3.441,0.87,real
66.9,right,-5.331,-3.661,0.92,real
66.9,right,-10.824,-5.085,0.97,real
66.9,right,-16.444,-7.507,0.83,real
66.9,right,-21.923,-9.881,0.82,real
67.0,left,-4.486,3.119,0.73,real
67.0,left,-11.3,1.991,0.87,real
67.0,left,-17.842,-0.305,0.85,real
67.0,right,-5.119,-4.112,0.84,real
67.0,right,-10.767,-5.347,0.87,real
67.0,right,-16.324,-7.0,0.77,real
67.0,right,-21.826,-9.777,0.83,real
67.0,left,-15.429,-2.433,0.27,ghost
67.1,left,-4.028,3.056,0.88,real
67.1,left,-11.111,2.059,0.91,real
67.1,left,-17.477,-0.007,0.92,real
67.1,right,-4.737,-4.001,0.84,real
67.1,right,-10.4,-5.144,0.83,real
67.1,right,-16.202,-7.087,0.93,real
67.1,right,-21.55,-9.483,0.94,real
67.2,left,-3.496,3.276,0.89,real
67.2,left,-10.381,2.419,0.95,real
67.2,left,-17.133,0.131,0.92,real
67.2,right,-4.449,-3.648,0.84,real
67.2,right,-9.995,-5.061,0.99,real
67.2,right,-15.54,-6.933,0.99,real
67.2,right,-21.14,-8.974,0.91,real
67.3,left,-2.756,3.475,0.75,real
67.3,left,-10.101,2.244,0.86,real
67.3,left,-16.696,0.434,0.84,real
67.3,right,-4.126,-4.078,0.93,real
67.3,right,-9.633,-4.964,0.97,real
67.3,right,-15.095,-6.593,0.85,real
67.3,right,-20.84,-9.22,0.95,real
67.4,left,-2.95,3.087,0.89,real
67.4,left,-9.82,2.386,0.93,real
67.4,left,-16.636,0.31,0.97,real
67.4,right,-3.656,-3.578,0.72,real
67.4,right,-9.503,-4.866,0.95,real
67.4,right,-15.009,-6.264,0.79,real
67.4,right,-21.045,-8.911,0.8,real
67.5,left,-2.429,3.622,0.81,real
67.5,left,-9.176,2.446,0.8,real
67.5,left,-16.235,0.446,0.85,real
67.5,right,-3.426,-3.447,0.85,real
67.5,right,-9.008,-4.243,0.77,real
67.5,right,-14.789,-6.423,0.93,real
67.5,right,-20.519,-8.683,0.94,real
67.6,left,-2.087,3.692,0.85,real
67.6,left,-8.78,2.638,0.82,real
67.6,left,-15.785,0.564,0.85,real
67.6,right,-2.797,-3.359,0.9,real
67.6,right,-8.564,-4.587,0.87,real
67.6,right,-14.521,-6.123,0.84,real
67.6,right,-20.184,-8.48,0.84,real
67.6,unknown,-9.181,1.841,0.29,ghost
67.7,left,-2.16,3.614,0.99,real
67.7,left,-8.83,2.57,0.89,real
67.7,left,-15.382,0.386,0.82,real
67.7,right,-2.573,-3.839,0.82,real
67.7,right,-8.389,-4.29,0.99,real
67.7,right,-14.076,-5.712,0.83,real
67.7,right,-19.838,-8.034,0.87,real
67.8,left,-1.035,3.737,0.74,real
67.8,left,-8.078,2.438,0.96,real
67.8,left,-15.399,0.919,0.94,real
67.8,right,-2.229,-3.819,0.87,real
67.8,right,-7.997,-4.198,0.91,real
67.8,right,-14.094,-5.653,0.81,real
67.8,right,-19.638,-8.248,0.83,real
67.9,left,-1.46,3.406,0.98,real
67.9,left,-7.847,3.139,0.79,real
67.9,left,-14.564,1.113,0.81,real
67.9,left,-21.883,-1.25,0.85,real
67.9,right,-2.2,-3.204,0.76,real
67.9,right,-7.311,-4.439,0.94,real
67.9,right,-13.74,-5.25,0.93,real
67.9,right,-19.428,-7.965,0.86,real
68.0,left,-0.162,3.643,0.91,real
68.0,left,-7.788,2.726,0.89,real
68.0,left,-14.602,1.367,0.86,real
68.0,left,-21.643,-1.073,0.91,real
68.0,right,-2.161,-3.635,0.95,real
68.0,right,-7.371,-4.201,0.88,real
68.0,right,-12.932,-5.797,0.95,real
68.0,right,-19.038,-7.934,0.87,real
68.1,left,-0.202,3.461,0.89,real
68.1,left,-7.159,2.79,0.95,real
68.1,left,-14.069,1.606,0.97,real
68.1,left,-21.135,-1.019,0.76,real
68.1,right,-1.502,-3.489,0.95,real
68.1,right,-7.081,-4.126,0.94,real
68.1,right,-12.97,-5.187,0.82,real
68.1,right,-18.717,-7.508,0.97,real
68.2,left,-6.723,2.66,0.82,real
68.2,left,-13.766,1.529,0.85,real
68.2,left,-20.831,-0.75,0.9,real
68.2,right,-0.929,-3.689,0.82,real
68.2,right,-7.01,-3.93,0.84,real
68.2,right,-12.866,-5.531,0.93,real
68.2,right,-18.118,-7.391,0.99,real
68.3,left,-6.278,3.268,0.82,real
68.3,left,-13.469,1.542,0.8,real
68.3,left,-20.481,-0.533,0.73,real
68.3,right,-0.794,-3.166,0.82,real
68.3,right,-6.395,-3.997,0.97,real
68.3,right,-12.436,-4.894,0.85,real
68.3,right,-17.743,-7.221,0.96,real
68.4,left,-6.022,3.264,0.85,real
68.4,left,-12.985,1.789,0.99,real
68.4,left,-20.028,-0.405,0.87,real
68.4,right,-0.458,-3.369,0.82,real
